image,x,y,label,degree,dark_at_site,dark_peak,dark_excess_area,stroke_dark_local
circuit_35.jpg,654,665,0,2,-0.063,1.8571,11,81.0
circuit_35.jpg,260,670,0,2,-0.3389,1.3951,8,72.0
circuit_35.jpg,264,696,0,2,-0.0526,1.6411,13,71.0
circuit_350.jpg,606,281,0,2,-0.1253,1.2821,3,102.0
circuit_350.jpg,705,282,1,3,-0.0535,2.2164,11,97.0
circuit_350.jpg,512,284,1,3,0.0274,1.5343,17,93.0
circuit_350.jpg,63,286,0,2,0.0062,1.7855,13,94.0
circuit_350.jpg,264,286,0,2,-0.3817,1.0062,1,94.0
circuit_350.jpg,276,287,1,3,0.0846,1.7867,20,89.0
circuit_350.jpg,867,414,0,1,-0.513,2.0198,8,81.0
circuit_350.jpg,512,454,1,2,-0.2765,1.8174,11,93.0
circuit_350.jpg,862,505,1,4,0.3215,1.5955,12,72.0
circuit_350.jpg,510,506,1,4,0.2242,2.2012,24,79.5
circuit_350.jpg,704,506,1,4,0.2644,1.963,24,78.0
circuit_350.jpg,939,506,0,2,-0.205,2.1093,18,86.0
circuit_350.jpg,274,509,1,4,-0.1355,1.4408,10,84.0
circuit_350.jpg,836,509,1,2,-0.1743,1.8133,12,86.0
circuit_350.jpg,63,514,1,3,-0.1089,1.4774,8,77.0
circuit_350.jpg,853,694,1,2,0.1589,1.9581,12,75.0
circuit_350.jpg,851,710,1,2,-0.0519,1.7409,20,81.0
circuit_350.jpg,695,715,1,3,-0.0459,1.8643,9,78.0
circuit_350.jpg,269,724,1,3,0.0034,1.8321,10,72.0
circuit_350.jpg,546,721,0,2,-0.3523,2.0158,7,97.0
circuit_350.jpg,504,723,1,3,-0.0572,1.4935,8,78.0
circuit_350.jpg,66,737,1,2,0.0472,1.9205,15,84.0
circuit_355.jpg,589,364,0,3,0.1361,1.3632,13,91.0
circuit_355.jpg,396,365,0,3,0.1746,1.5568,14,91.0
circuit_355.jpg,194,434,0,1,-0.2172,1.2183,1,93.0
circuit_355.jpg,391,540,0,2,0.1861,2.8393,21,86.0
circuit_355.jpg,201,602,0,2,-0.2375,1.1718,5,85.0
circuit_355.jpg,919,602,0,2,0.0941,1.6673,11,99.5
circuit_355.jpg,388,603,0,3,0.0934,1.4818,5,80.0
circuit_355.jpg,596,603,0,3,0.1242,1.5486,12,84.0
circuit_356.jpg,368,382,1,3,-0.1261,1.3922,4,91.0
circuit_356.jpg,567,383,1,3,-0.2281,1.2834,5,100.5
circuit_356.jpg,232,387,0,2,-0.302,1.0049,1,83.0
circuit_356.jpg,368,580,1,3,-0.2562,1.4743,7,104.0
circuit_356.jpg,472,580,1,3,0.0079,1.3266,9,93.5
circuit_356.jpg,566,585,1,3,-0.245,1.1981,3,91.5
circuit_361.jpg,865,376,0,2,-0.1694,1.7966,13,81.0
circuit_361.jpg,680,382,0,3,-0.0207,1.5349,11,75.0
circuit_361.jpg,471,386,0,3,-0.1021,1.5263,7,75.0
circuit_361.jpg,473,504,0,2,-0.1787,2.049,9,79.0
circuit_361.jpg,857,564,0,2,-0.4096,0.9164,0,82.0
circuit_361.jpg,682,567,0,3,-0.0947,1.7088,5,69.0
circuit_361.jpg,475,570,0,4,0.0867,1.3973,16,74.0
circuit_372.jpg,798,360,1,2,-0.2737,1.314,1,103.0
circuit_372.jpg,173,365,1,2,0.2869,1.7623,23,113.0
circuit_372.jpg,526,362,0,3,-0.1265,1.3963,5,101.0
circuit_372.jpg,390,364,0,3,-0.0462,1.3408,13,110.0
circuit_372.jpg,387,400,0,2,-0.4657,0.8295,0,95.0
circuit_372.jpg,801,456,1,2,-0.1829,1.1445,2,95.0
circuit_372.jpg,379,540,0,1,-0.4163,1.174,2,91.0
circuit_372.jpg,156,590,1,2,-0.37,0.8727,0,88.5
circuit_372.jpg,528,632,1,4,0.0307,1.3969,5,82.0
circuit_372.jpg,799,630,1,2,-0.1766,1.3152,6,91.0
circuit_372.jpg,378,633,1,3,-0.2182,1.6259,8,97.5
circuit_372.jpg,386,633,1,2,-0.771,0.6949,0,98.0
circuit_374.jpg,208,360,0,2,0.034,2.2933,13,98.0
circuit_374.jpg,523,366,1,3,0.2089,2.0248,22,103.0
circuit_374.jpg,533,560,1,2,-0.1307,1.2783,10,99.0
circuit_374.jpg,498,577,0,2,-0.3583,1.3511,3,119.5
circuit_374.jpg,531,580,1,3,0.12,1.9548,20,96.0
circuit_383.jpg,797,391,0,2,-0.3893,1.9286,7,89.0
circuit_383.jpg,386,394,1,3,0.0721,1.4689,6,73.0
circuit_383.jpg,135,396,0,2,0.1793,1.9883,23,76.0
circuit_383.jpg,570,395,0,3,0.17,1.6949,23,78.0
circuit_383.jpg,807,600,0,2,0.0618,1.9797,18,95.0
circuit_383.jpg,579,614,1,3,-0.0018,1.2975,18,76.0
circuit_383.jpg,558,618,1,2,-0.0755,1.7477,11,114.0
circuit_383.jpg,526,622,1,3,0.3245,1.6178,21,90.0
circuit_383.jpg,390,629,1,2,-0.1069,1.8702,19,81.0
circuit_383.jpg,326,641,0,2,-0.2319,1.4254,2,88.0
circuit_383.jpg,308,644,0,2,-0.2179,1.4311,5,91.0
circuit_383.jpg,280,647,0,2,-0.1355,2.0352,13,106.0
circuit_383.jpg,242,651,0,2,-0.1298,1.5574,5,94.0
circuit_383.jpg,222,654,0,2,-0.1281,1.5132,9,103.0
circuit_383.jpg,149,661,0,2,0.1786,1.9826,23,85.0
circuit_384.jpg,302,361,0,2,-0.0102,1.5895,10,78.0
circuit_384.jpg,644,366,0,2,-0.4132,0.8673,0,81.5
circuit_384.jpg,680,460,0,2,-0.3539,1.2193,2,85.5
circuit_384.jpg,490,464,1,3,-0.1938,1.2125,6,80.0
circuit_384.jpg,297,468,0,3,-0.1025,1.3948,10,77.0
circuit_384.jpg,493,656,0,2,-0.1731,1.2273,6,73.0
circuit_384.jpg,468,659,0,2,-0.2473,0.9271,0,81.0
circuit_384.jpg,297,672,0,2,-0.0641,1.3675,6,74.0
circuit_386.jpg,795,360,0,2,-0.2184,1.9412,7,95.0
circuit_386.jpg,498,368,0,3,-0.5403,1.0359,1,98.0
circuit_386.jpg,162,368,0,3,-0.0919,1.5338,13,94.0
circuit_386.jpg,436,370,1,2,-0.1717,0.7955,0,101.0
circuit_386.jpg,476,373,1,3,-0.1256,1.3527,7,91.0
circuit_386.jpg,397,409,0,2,-0.4663,1.1713,2,114.0
circuit_386.jpg,558,417,0,2,-0.2289,1.3719,7,100.0
circuit_386.jpg,477,414,0,1,-0.216,1.4687,4,99.0
circuit_386.jpg,162,426,0,1,-0.165,1.2506,2,95.0
circuit_386.jpg,333,440,0,1,-0.1772,1.5804,7,98.0
circuit_386.jpg,624,454,0,1,-0.0165,1.5742,7,91.0
circuit_386.jpg,153,534,1,2,0.0882,1.5161,14,98.0
circuit_386.jpg,178,544,1,2,-0.1953,1.0095,1,102.0
circuit_386.jpg,197,552,1,2,-0.2934,0.9257,0,101.0
circuit_386.jpg,259,574,1,2,-0.2804,1.0808,3,97.5
circuit_386.jpg,640,574,0,3,-0.0404,2.1763,11,88.0
circuit_386.jpg,796,576,0,3,0.0451,1.4395,11,83.0
circuit_386.jpg,576,605,0,2,-0.2636,1.0642,1,94.0
circuit_386.jpg,332,597,1,3,0.0891,1.5218,9,84.0
circuit_386.jpg,360,611,1,2,-0.1484,1.3787,2,91.0
circuit_386.jpg,386,622,1,1,-0.2731,1.3842,2,89.0
circuit_386.jpg,406,630,1,2,-0.2391,1.1797,3,89.0
circuit_386.jpg,515,642,0,3,-1.1147,0.2744,0,94.0
circuit_386.jpg,414,649,0,3,-0.389,1.1913,1,97.0
circuit_386.jpg,152,647,0,2,-0.2828,1.4638,5,92.0
circuit_386.jpg,180,648,0,2,-0.2389,1.579,3,92.0
circuit_386.jpg,475,653,0,4,0.0754,1.2675,8,72.0
circuit_386.jpg,800,650,0,2,-0.2429,1.4647,7,93.0
circuit_386.jpg,660,697,0,4,-0.46,1.1112,1,91.0
circuit_386.jpg,679,701,0,4,-0.4112,0.3692,0,86.0
circuit_386.jpg,608,730,0,5,0.2847,2.7337,7,144.0
circuit_386.jpg,36,730,0,3,-0.1461,2.419,2,130.5
circuit_386.jpg,58,730,0,4,-0.3345,1.5505,3,132.0
circuit_386.jpg,101,728,0,3,-0.3855,1.582,2,138.0
circuit_386.jpg,124,730,0,4,1.1129,2.6917,8,136.0
circuit_386.jpg,155,727,0,3,-0.0897,1.3023,1,137.0
circuit_386.jpg,294,727,0,3,0.3606,1.7309,5,131.0
circuit_386.jpg,311,730,0,3,0.3404,2.7193,7,136.5
circuit_386.jpg,382,730,0,3,0.0883,2.2922,4,144.5
circuit_386.jpg,410,727,0,3,-0.807,0.0,0,140.0
circuit_386.jpg,428,730,0,3,0.0986,3.0704,7,142.5
circuit_386.jpg,470,727,0,3,-0.3599,0.8208,0,134.0
circuit_386.jpg,510,727,0,3,-0.1431,1.6167,1,146.0
circuit_386.jpg,562,726,0,4,0.1858,2.367,7,144.0
circuit_386.jpg,638,730,0,3,0.1002,2.3342,5,144.0
circuit_386.jpg,772,727,0,3,0.0718,2.24,2,142.0
circuit_386.jpg,789,730,0,4,0.239,3.0389,7,142.0
circuit_386.jpg,860,727,0,2,0.2911,2.4185,6,142.0
circuit_386.jpg,964,727,0,3,-0.2278,1.6865,2,133.0
circuit_386.jpg,1002,727,0,3,-0.6217,0.3309,0,134.0
circuit_386.jpg,76,733,0,2,-0.1218,1.8425,4,140.5
circuit_386.jpg,165,732,0,2,0.218,2.2967,8,135.0
circuit_386.jpg,210,732,0,4,0.1684,2.1759,11,138.0
circuit_386.jpg,452,732,0,2,0.2039,2.3073,7,141.0
circuit_386.jpg,480,731,0,3,-0.0185,3.3693,6,136.5
circuit_386.jpg,529,732,0,2,0.3031,2.3664,10,142.0
circuit_386.jpg,659,732,0,2,0.1572,2.4679,12,138.0
circuit_386.jpg,830,732,0,3,0.091,3.3547,9,138.0
circuit_386.jpg,873,732,0,2,-0.0708,1.9507,8,140.0
circuit_386.jpg,977,732,0,2,0.2228,2.3349,12,136.0
circuit_386.jpg,1012,731,0,2,0.2051,2.409,10,134.0
circuit_386.jpg,568,735,0,2,0.2042,3.1983,6,144.0
circuit_394.jpg,892,160,1,2,0.1335,2.5242,24,93.0
circuit_394.jpg,730,164,1,2,0.1178,1.3804,4,72.0
circuit_394.jpg,545,168,1,3,0.002,1.4923,7,73.0
circuit_394.jpg,194,174,0,3,0.0896,1.4904,8,78.0
circuit_394.jpg,342,173,1,2,-0.3102,2.0098,12,81.0
circuit_394.jpg,367,174,1,3,0.0342,1.2446,9,77.0
circuit_394.jpg,892,242,1,2,-0.213,1.6816,7,109.0
circuit_394.jpg,44,308,1,3,0.2474,2.8161,36,115.0
circuit_394.jpg,768,310,0,2,-0.2574,1.3939,3,80.5
circuit_394.jpg,890,310,1,3,0.1028,1.8405,27,95.0
circuit_394.jpg,210,312,1,1,0.1539,2.2408,16,96.0
circuit_394.jpg,294,313,1,2,-0.1545,1.2586,9,115.0
circuit_394.jpg,386,317,1,3,-0.183,1.242,6,87.0
circuit_394.jpg,410,316,1,2,-0.0017,1.8073,5,106.0
circuit_394.jpg,752,321,0,2,-0.2003,1.8467,7,82.0
circuit_394.jpg,561,325,1,2,-0.3141,1.223,6,90.0
circuit_394.jpg,731,324,1,3,-0.0501,2.1119,21,98.0
circuit_394.jpg,541,329,1,2,0.0407,1.8037,19,101.0
circuit_394.jpg,885,438,1,2,-0.2777,1.424,7,96.0
circuit_394.jpg,882,487,1,4,0.1617,1.4955,12,77.0
circuit_394.jpg,726,492,1,3,-0.1841,1.2813,5,74.0
circuit_394.jpg,41,495,1,3,0.2446,2.309,27,105.0
circuit_394.jpg,203,496,1,2,0.0957,1.6323,12,100.0
circuit_394.jpg,562,495,1,2,-0.2335,1.3975,7,79.0
circuit_394.jpg,554,500,1,1,-0.1344,1.516,2,89.0
circuit_394.jpg,542,504,1,3,0.0551,1.7141,6,92.0
circuit_394.jpg,538,632,1,2,-0.3769,0.8355,0,85.0
circuit_394.jpg,586,708,1,2,-0.2964,1.4527,5,85.0
circuit_394.jpg,542,710,1,3,-0.0358,1.5359,11,72.0
circuit_394.jpg,879,711,1,3,0.0673,1.5994,28,77.0
circuit_394.jpg,372,715,0,3,-0.0747,1.2587,9,79.0
circuit_394.jpg,205,722,1,2,-0.1398,1.3708,7,94.0
circuit_394.jpg,32,724,1,3,0.0805,2.013,21,102.0
circuit_394.jpg,879,910,1,2,-0.0643,1.4109,6,74.0
circuit_394.jpg,800,914,1,2,-0.1943,1.2183,2,78.0
circuit_394.jpg,750,918,1,2,-0.2284,1.7723,6,76.0
circuit_394.jpg,186,931,0,3,0.2477,1.5435,19,87.0
circuit_41.jpg,553,377,1,3,-0.079,1.3345,7,68.0
circuit_41.jpg,400,379,1,3,-0.0783,1.2664,5,74.0
circuit_41.jpg,556,561,1,3,-0.2301,2.0888,6,81.0
circuit_41.jpg,403,563,1,3,-0.1094,1.668,8,81.0
circuit_41.jpg,482,563,1,3,-0.0131,1.328,12,86.0
circuit_41.jpg,706,563,1,2,-0.0465,1.8866,10,106.0
circuit_41.jpg,748,566,1,2,-0.1143,1.343,4,75.0
circuit_415.jpg,145,194,0,2,-0.2738,1.2691,3,82.0
circuit_415.jpg,206,195,0,2,-0.4453,1.3086,2,87.0
circuit_415.jpg,303,203,0,2,-0.1108,1.7279,16,87.0
circuit_415.jpg,322,203,0,2,-0.256,1.5667,9,95.5
circuit_415.jpg,335,203,0,2,0.3635,1.5507,11,111.0
circuit_415.jpg,473,210,0,2,-0.2449,1.1138,4,87.0
circuit_415.jpg,498,212,0,3,-0.0826,1.9458,18,92.0
circuit_415.jpg,722,219,0,2,-0.2696,1.3319,8,97.0
circuit_415.jpg,758,219,0,2,-0.3438,1.4386,9,89.0
circuit_415.jpg,302,354,1,2,-0.3367,1.3483,3,75.0
circuit_415.jpg,302,366,1,2,-0.0827,1.8171,8,78.0
circuit_415.jpg,506,376,1,3,0.1117,1.6075,19,65.0
circuit_415.jpg,708,378,1,2,0.0739,1.4405,14,75.0
circuit_415.jpg,908,443,1,2,-0.0885,1.5569,4,80.0
circuit_415.jpg,142,470,1,3,0.1081,1.6008,28,72.0
circuit_415.jpg,245,477,1,3,0.0739,1.391,12,66.0
circuit_415.jpg,472,482,0,2,-0.2976,1.9595,7,80.5
circuit_415.jpg,511,486,0,2,0.0568,1.7373,20,73.0
circuit_415.jpg,677,520,0,3,0.071,1.8553,18,68.5
circuit_415.jpg,616,523,0,2,-0.1261,1.3982,6,73.0
circuit_415.jpg,405,530,0,2,-0.0163,2.1736,12,80.0
circuit_415.jpg,745,531,0,2,-0.2416,1.2843,5,82.0
circuit_415.jpg,781,534,0,2,-0.1426,1.4751,6,77.0
circuit_415.jpg,820,544,0,1,0.0767,1.9892,18,76.0
circuit_415.jpg,266,558,0,2,-0.0864,1.6439,14,81.0
circuit_415.jpg,405,562,0,3,0.1835,1.7354,19,71.0
circuit_415.jpg,514,594,0,2,-0.0014,1.793,21,75.0
circuit_415.jpg,607,593,0,2,-0.0482,1.9804,17,80.0
circuit_415.jpg,738,620,0,2,-0.0603,1.3484,6,75.0
circuit_415.jpg,898,631,0,2,-0.2932,1.1283,2,77.0
circuit_415.jpg,514,640,0,2,-0.2714,1.3126,3,78.0
circuit_415.jpg,139,642,0,2,-0.1284,1.3789,6,74.0
circuit_415.jpg,682,671,0,3,-0.1685,1.2251,5,62.0
circuit_415.jpg,782,675,0,3,-0.129,1.5825,10,68.0
circuit_415.jpg,270,682,0,2,-0.1294,2.0526,8,77.0
circuit_415.jpg,890,683,0,2,0.0148,1.6113,15,68.0
circuit_415.jpg,404,688,0,2,-0.4238,1.3624,8,76.0
circuit_415.jpg,404,699,0,2,-0.059,1.9225,9,76.0
circuit_415.jpg,270,750,0,3,-0.1001,1.6734,19,73.0
circuit_415.jpg,513,758,0,4,-0.3671,1.5053,12,71.0
circuit_415.jpg,681,780,0,2,-0.117,1.9377,16,76.0
circuit_417.jpg,255,391,0,1,0.084,1.5183,6,77.0
circuit_417.jpg,823,422,1,2,-0.1394,1.7345,3,88.0
circuit_417.jpg,834,619,0,2,-0.2413,1.2212,4,96.0
circuit_417.jpg,556,628,0,3,-0.1903,2.69,9,104.0
circuit_417.jpg,396,632,0,2,-0.2547,1.3814,3,109.0
circuit_427.jpg,481,325,0,3,-0.098,1.2334,6,88.0
circuit_427.jpg,566,325,0,2,-0.2263,0.9848,0,98.0
circuit_427.jpg,292,330,0,2,0.0273,1.9445,19,95.0
circuit_427.jpg,285,466,1,2,-0.0845,1.9029,14,85.0
circuit_427.jpg,650,478,0,3,0.0806,1.5138,12,82.0
circuit_427.jpg,480,487,0,4,-0.0452,1.5742,13,79.0
circuit_427.jpg,434,490,0,2,-0.168,1.0984,2,88.0
circuit_427.jpg,286,494,1,3,0.023,1.3935,8,81.0
circuit_427.jpg,285,512,1,1,-0.3792,1.4701,5,82.0
circuit_427.jpg,216,571,0,3,-0.198,1.4733,4,83.0
circuit_427.jpg,190,572,0,2,-0.1932,1.2266,2,79.0
circuit_427.jpg,655,686,1,1,-0.2087,1.6959,2,73.0
circuit_427.jpg,528,693,1,2,-0.1994,0.8868,0,78.0
circuit_427.jpg,284,702,1,2,-0.1113,1.331,6,82.0
circuit_427.jpg,336,705,1,2,-0.3534,0.8548,0,82.0
circuit_437.jpg,888,198,1,2,-0.2519,1.1524,2,96.0
circuit_437.jpg,395,203,1,3,-0.0847,1.6512,19,95.0
circuit_437.jpg,602,203,1,3,-0.3628,1.869,9,91.0
circuit_437.jpg,147,206,1,2,-0.0148,1.6509,7,91.0
circuit_437.jpg,306,205,1,2,-0.2469,1.5311,11,95.0
circuit_437.jpg,394,242,0,2,-0.1758,1.4849,12,97.0
circuit_437.jpg,314,329,1,2,-0.183,1.4798,8,91.0
circuit_437.jpg,672,403,0,2,-0.3276,1.5761,4,88.0
circuit_437.jpg,617,406,0,4,-0.0007,1.7977,15,85.0
circuit_437.jpg,399,409,0,2,-0.0509,1.6713,14,91.0
circuit_437.jpg,154,436,1,3,-0.2117,2.0735,15,93.0
circuit_437.jpg,312,438,1,3,-0.0043,2.2518,16,89.0
circuit_437.jpg,313,472,1,2,-0.0913,1.8521,6,90.0
circuit_437.jpg,280,493,1,2,-0.2559,1.8952,9,88.0
circuit_437.jpg,259,495,1,2,0.0624,1.9216,16,93.0
circuit_437.jpg,504,520,0,2,-0.2028,2.0564,9,87.0
circuit_437.jpg,260,522,1,2,-0.0609,1.4604,6,97.0
circuit_437.jpg,263,552,1,2,-0.0702,1.4984,13,86.0
circuit_437.jpg,312,556,1,2,-0.1444,1.5168,9,84.0
circuit_437.jpg,962,560,0,2,-0.0618,1.5528,8,88.0
circuit_437.jpg,422,567,1,2,-0.1067,1.5387,8,87.0
circuit_437.jpg,454,572,1,2,-0.176,2.1252,5,87.0
circuit_437.jpg,496,573,1,2,-0.1954,1.4641,9,81.0
circuit_437.jpg,962,629,0,2,0.0483,0.8723,0,92.0
circuit_437.jpg,834,648,0,2,-0.1544,1.5495,7,84.0
circuit_437.jpg,626,652,0,3,-0.0547,1.5916,14,84.0
circuit_437.jpg,482,653,1,2,-0.2631,1.2234,3,84.0
circuit_437.jpg,505,654,1,3,-0.169,2.0053,11,82.0
circuit_437.jpg,830,664,0,3,0.0132,1.5016,9,83.0
circuit_437.jpg,874,691,0,2,-0.0911,1.4909,5,82.0
circuit_437.jpg,904,695,0,1,-0.1945,1.0296,2,78.0
circuit_437.jpg,867,714,0,2,-0.1832,1.9997,7,84.0
circuit_437.jpg,931,754,0,2,-0.1581,1.4746,9,77.0
circuit_437.jpg,955,754,1,3,-0.0586,2.0209,20,99.0
circuit_437.jpg,903,757,0,2,-0.2054,1.488,3,78.0
circuit_437.jpg,914,757,0,3,-0.1178,1.5163,6,78.0
circuit_437.jpg,863,767,0,2,-0.0731,1.7207,7,82.0
circuit_437.jpg,906,783,0,4,-0.0995,1.5115,17,78.0
circuit_437.jpg,952,785,0,3,-0.2117,1.6605,17,89.0
circuit_437.jpg,622,811,1,3,-0.1929,2.0104,10,83.0
circuit_437.jpg,380,811,1,3,-0.1789,1.4814,15,85.0
circuit_437.jpg,183,814,1,2,0.0317,1.784,12,85.0
circuit_437.jpg,318,814,1,2,-0.0558,1.1506,5,83.0
circuit_437.jpg,328,813,1,2,-0.2805,1.4415,4,83.0
circuit_437.jpg,820,818,1,3,-0.1759,1.6157,15,85.0
circuit_437.jpg,868,823,1,2,-0.2567,1.5231,7,88.0
circuit_437.jpg,896,826,1,3,-0.0228,1.7771,13,83.0
circuit_437.jpg,930,830,0,2,-0.2674,1.2628,3,82.0
circuit_437.jpg,954,837,0,3,-0.0646,1.8326,20,87.0
circuit_438.jpg,726,266,1,2,-0.1388,1.4487,13,94.0
circuit_438.jpg,855,265,1,2,-0.1099,1.9957,14,110.0
circuit_438.jpg,705,270,1,3,-0.0615,1.3343,14,104.0
circuit_438.jpg,546,273,1,3,0.0088,1.7583,15,99.0
circuit_438.jpg,384,281,1,3,0.1023,1.9676,29,93.0
circuit_438.jpg,110,292,1,2,0.0282,1.5766,10,88.0
circuit_438.jpg,385,292,1,2,-0.5961,1.6744,2,96.0
circuit_438.jpg,862,422,1,2,-0.0851,2.4264,8,103.0
circuit_438.jpg,861,454,1,4,0.1642,1.8611,27,84.0
circuit_438.jpg,708,459,1,4,0.1384,1.7946,17,82.0
circuit_438.jpg,550,464,1,4,0.1873,1.8419,21,89.0
circuit_438.jpg,388,472,1,4,0.4037,1.6199,36,83.0
circuit_438.jpg,372,473,1,2,-0.4847,0.7543,0,89.0
circuit_438.jpg,114,481,1,4,0.2832,1.762,12,77.0
circuit_438.jpg,547,620,1,2,0.4299,2.2171,34,98.0
circuit_438.jpg,709,649,1,3,-0.0989,1.3827,10,77.0
circuit_438.jpg,546,649,1,3,0.1314,1.9522,19,87.5
circuit_438.jpg,386,653,1,3,0.1118,1.8942,20,82.0
circuit_438.jpg,852,654,1,2,-0.4009,1.2211,3,81.0
circuit_439.jpg,358,394,1,3,0.1275,1.7091,13,75.0
circuit_439.jpg,588,394,1,2,-0.3655,1.2774,4,94.0
circuit_439.jpg,189,396,1,2,-0.204,1.5473,6,74.0
circuit_439.jpg,560,396,1,3,0.1929,2.0136,15,78.5
circuit_439.jpg,727,396,1,2,-0.0328,2.0211,7,82.0
circuit_439.jpg,367,570,1,2,-0.2302,1.2275,1,85.0
circuit_439.jpg,729,616,1,2,0.0779,1.6874,12,84.0
circuit_439.jpg,373,616,1,3,0.075,1.4982,6,78.0
circuit_439.jpg,540,616,0,2,-0.3874,1.2231,1,88.0
circuit_439.jpg,564,618,1,3,0.0453,1.8496,17,81.0
circuit_439.jpg,293,626,1,2,-0.2971,1.1835,5,91.5
circuit_439.jpg,268,628,1,2,-0.2358,1.6055,5,91.0
circuit_439.jpg,216,629,1,2,-0.1558,1.5674,9,85.0
circuit_455.jpg,260,320,0,2,-0.197,1.4255,4,83.0
circuit_455.jpg,577,327,0,2,-0.3334,1.6339,7,84.0
circuit_455.jpg,258,407,0,4,-0.1126,1.245,7,71.0
circuit_455.jpg,576,408,1,4,0.1387,1.6752,11,76.0
circuit_455.jpg,680,412,1,3,0.1889,1.5851,9,79.0
circuit_455.jpg,812,412,1,2,-0.4245,0.7976,0,88.0
circuit_455.jpg,134,578,0,2,-0.0461,1.6995,6,78.0
circuit_455.jpg,814,602,1,2,-0.1408,1.8892,7,88.0
circuit_455.jpg,682,606,1,3,-0.0628,1.7821,15,81.0
circuit_455.jpg,133,610,0,2,0.0205,1.667,15,80.0
circuit_455.jpg,253,612,1,3,-0.0436,1.6823,18,87.0
circuit_455.jpg,566,612,1,4,-0.2052,1.5742,8,75.0
circuit_468.jpg,610,41,1,2,0.1778,1.324,19,92.5
circuit_468.jpg,466,48,1,2,-0.0658,1.4848,9,125.0
circuit_468.jpg,444,50,1,2,0.0238,1.6764,5,114.5
circuit_468.jpg,376,52,1,3,0.0825,1.9495,14,108.0
circuit_468.jpg,191,62,1,3,0.1947,2.0728,31,101.5
circuit_468.jpg,59,68,1,2,-0.1708,2.2138,16,106.0
circuit_468.jpg,605,96,1,2,-0.0839,1.9773,21,96.0
circuit_468.jpg,57,190,1,1,-0.17,1.3645,3,92.0
circuit_468.jpg,595,210,1,3,0.0244,1.8544,10,81.0
circuit_468.jpg,382,213,1,2,0.1198,1.7792,18,90.0
circuit_468.jpg,859,214,1,3,0.137,1.5214,25,89.0
circuit_468.jpg,756,216,1,2,-0.3727,1.2505,4,96.5
circuit_468.jpg,56,241,1,3,0.0878,1.6833,18,80.0
circuit_468.jpg,54,276,1,2,-0.3757,1.3724,2,87.0
circuit_468.jpg,378,318,1,2,0.175,1.4279,13,80.0
circuit_468.jpg,373,374,1,2,-0.1695,1.829,18,79.0
circuit_468.jpg,853,376,1,3,-0.1698,1.2919,8,75.0
circuit_468.jpg,188,408,0,3,0.1881,1.4851,18,78.0
circuit_468.jpg,850,533,1,3,0.0924,1.9282,29,89.0
circuit_468.jpg,600,550,1,3,-0.4746,1.4048,7,88.0
circuit_468.jpg,186,564,1,3,0.1074,1.7508,20,80.0
circuit_468.jpg,376,564,1,2,-0.5553,1.8106,3,76.0
circuit_468.jpg,280,565,1,2,-0.6259,1.7474,4,99.0
circuit_468.jpg,847,716,1,3,0.0555,1.6949,20,76.0
circuit_468.jpg,795,722,1,2,-0.1907,1.232,5,103.0
circuit_468.jpg,758,726,1,2,-0.2467,1.5328,6,103.5
circuit_468.jpg,532,742,1,2,-0.3487,0.834,0,97.0
circuit_468.jpg,485,747,1,2,-0.0112,1.9019,6,72.5
circuit_468.jpg,364,759,1,5,-0.3249,1.22,3,71.0
circuit_468.jpg,346,761,1,3,-0.2035,1.3708,1,72.0
circuit_468.jpg,187,766,1,3,-0.2455,1.9988,5,74.0
circuit_468.jpg,185,782,1,2,-0.1473,1.6264,7,74.0
circuit_468.jpg,836,852,1,2,-0.324,1.537,4,78.0
circuit_468.jpg,42,890,1,2,0.0983,1.4915,11,75.0
circuit_468.jpg,832,896,1,2,-0.288,1.8262,6,89.0
circuit_468.jpg,811,898,1,1,-0.4653,1.0429,2,90.0
circuit_468.jpg,672,914,1,2,0.1555,1.5742,12,115.0
circuit_468.jpg,636,919,1,2,-0.1671,1.397,8,118.0
circuit_468.jpg,588,927,1,3,0.1945,1.7092,35,83.0
circuit_468.jpg,482,930,1,2,0.1481,1.6474,18,97.0
circuit_468.jpg,367,940,1,4,-0.0812,1.873,13,78.0
circuit_468.jpg,282,946,1,2,0.0979,1.7787,14,89.0
circuit_468.jpg,190,952,1,4,-0.0184,1.3351,6,78.5
circuit_468.jpg,36,964,1,2,-0.0159,1.4584,9,82.0
circuit_469.jpg,666,358,1,2,-0.0797,1.4552,6,82.0
circuit_469.jpg,486,360,1,2,-0.2976,1.1347,5,82.5
circuit_469.jpg,706,360,1,2,-0.2883,0.7948,0,80.0
circuit_469.jpg,436,484,1,2,-0.0867,1.6079,7,80.0
circuit_469.jpg,486,484,1,3,-0.6461,0.8287,0,74.0
circuit_469.jpg,277,618,1,2,-0.3016,0.966,0,78.0
circuit_469.jpg,706,635,1,2,-0.2245,1.4228,2,77.0
circuit_469.jpg,489,640,1,3,-0.1806,1.3401,6,73.0
circuit_470.jpg,183,55,1,2,-0.196,1.7496,5,98.0
circuit_470.jpg,355,58,1,3,0.1256,1.3395,6,79.0
circuit_470.jpg,704,61,1,3,0.118,1.0135,1,73.0
circuit_470.jpg,534,61,1,3,0.1362,1.4344,9,78.0
circuit_470.jpg,738,168,1,2,-0.3909,1.0964,1,91.0
circuit_470.jpg,758,170,1,2,-0.1712,1.0652,2,92.0
