image,x,y,label,degree,dark_at_site,dark_ratio,dark_peak,dark_area,stroke_dark
circuit_386.jpg,332,597,1,3,-0.4258,0.2895,0.1735,0,8.0
circuit_386.jpg,360,611,1,2,-0.5158,0.2517,0.1735,0,8.0
circuit_386.jpg,386,622,1,1,-0.4594,0.2742,0.1735,0,8.0
circuit_386.jpg,406,630,1,2,-0.4213,0.2918,0.1735,0,8.0
circuit_386.jpg,515,642,0,3,-1.41,0.1096,-0.4122,0,8.0
circuit_386.jpg,414,649,0,3,0.1639,18.0,0.1735,0,8.0
circuit_386.jpg,152,647,0,2,-0.4997,0.2578,0.1735,0,8.0
circuit_386.jpg,180,648,0,2,-0.4782,0.2663,0.1735,0,8.0
circuit_386.jpg,475,653,0,4,0.0058,1.0346,0.1735,0,8.0
circuit_386.jpg,800,650,0,2,-0.3786,0.3143,0.1735,0,8.0
circuit_386.jpg,660,697,0,4,-0.523,0.2491,0.1735,0,8.0
circuit_386.jpg,679,701,0,4,-0.5315,0.2462,0.1735,0,8.0
circuit_386.jpg,608,730,0,5,-0.48,0.2656,0.0868,0,8.0
circuit_386.jpg,36,730,0,3,-1.4209,0.1088,-0.0217,0,8.0
circuit_386.jpg,58,730,0,4,-1.6548,0.0949,-0.2169,0,8.0
circuit_386.jpg,101,728,0,3,-1.9678,0.081,-0.9762,0,8.0
circuit_386.jpg,124,730,0,4,-1.6161,0.097,-1.4751,0,8.0
circuit_386.jpg,155,727,0,3,-1.2582,0.1212,0.1735,0,8.0
circuit_386.jpg,294,727,0,3,-1.2473,0.1221,-0.0868,0,8.0
circuit_386.jpg,311,730,0,3,-0.6773,0.204,0.1735,0,8.0
circuit_386.jpg,382,730,0,3,-1.5305,0.1018,-0.0217,0,8.0
circuit_386.jpg,410,727,0,3,-1.5836,0.0988,0.0434,0,8.0
circuit_386.jpg,428,730,0,3,-0.8042,0.1775,0.1735,0,8.0
circuit_386.jpg,470,727,0,3,-1.5315,0.1018,0.1735,0,8.0
circuit_386.jpg,510,727,0,3,-1.6053,0.0976,0.0868,0,8.0
circuit_386.jpg,562,726,0,4,-1.6327,0.0961,0.1735,0,8.0
circuit_386.jpg,638,730,0,3,-0.4098,0.2975,0.1518,0,8.0
circuit_386.jpg,772,727,0,3,-1.4041,0.11,0.0651,0,8.0
circuit_386.jpg,789,730,0,4,-0.2073,0.4557,0.1735,0,8.0
circuit_386.jpg,860,727,0,2,-1.6039,0.0976,0.1735,0,8.0
circuit_386.jpg,964,727,0,3,-1.2424,0.1226,0.0434,0,8.0
circuit_386.jpg,1002,727,0,3,-0.8867,0.1637,0.1302,0,8.0
circuit_386.jpg,76,733,0,2,-1.3679,0.1126,0.1735,0,8.0
circuit_386.jpg,165,732,0,2,-1.141,0.132,0.1735,0,8.0
circuit_386.jpg,210,732,0,4,-0.4377,0.2839,0.1735,0,8.0
circuit_386.jpg,452,732,0,2,-1.4202,0.1089,0.1735,0,8.0
circuit_386.jpg,480,731,0,3,-1.4585,0.1063,0.1085,0,8.0
circuit_386.jpg,529,732,0,2,-0.8706,0.1662,0.1735,0,8.0
circuit_386.jpg,659,732,0,2,-0.6393,0.2135,0.1735,0,8.0
circuit_386.jpg,830,732,0,3,-0.5491,0.2402,0.1735,0,8.0
circuit_386.jpg,873,732,0,2,-0.3764,0.3155,0.1735,0,8.0
circuit_386.jpg,977,732,0,2,-0.8791,0.1649,0.1735,0,8.0
circuit_386.jpg,1012,731,0,2,-0.9563,0.1536,0.1735,0,8.0
circuit_386.jpg,568,735,0,2,-1.4968,0.1039,0.1735,0,8.0
circuit_394.jpg,892,160,1,2,-0.4788,0.3686,0.2796,0,13.0
circuit_394.jpg,730,164,1,2,0.0958,1.5213,0.2796,0,13.0
circuit_394.jpg,545,168,1,3,-0.0733,0.7922,0.2796,0,13.0
circuit_394.jpg,194,174,0,3,-0.1193,0.7009,0.2796,0,13.0
circuit_394.jpg,342,173,1,2,-0.2158,0.5643,0.2796,0,13.0
circuit_394.jpg,367,174,1,3,-0.2431,0.5349,0.2796,0,13.0
circuit_394.jpg,892,242,1,2,-1.1681,0.1931,0.2796,0,13.0
circuit_394.jpg,44,308,1,3,-0.0091,0.9685,0.2796,0,13.0
circuit_394.jpg,768,310,0,2,-0.9069,0.2356,0.2796,0,13.0
circuit_394.jpg,890,310,1,3,-0.487,0.3647,0.2796,0,13.0
circuit_394.jpg,210,312,1,1,-0.412,0.4042,0.2796,0,13.0
circuit_394.jpg,294,313,1,2,-0.6193,0.311,0.2796,0,13.0
circuit_394.jpg,386,317,1,3,-0.393,0.4157,0.2796,0,13.0
circuit_394.jpg,410,316,1,2,-0.486,0.3652,0.2796,0,13.0
circuit_394.jpg,752,321,0,2,-0.2788,0.5007,0.2796,0,13.0
circuit_394.jpg,561,325,1,2,-0.8118,0.2562,0.2796,0,13.0
circuit_394.jpg,731,324,1,3,-0.513,0.3527,0.2796,0,13.0
circuit_394.jpg,541,329,1,2,-0.6678,0.2951,0.2796,0,13.0
circuit_394.jpg,885,438,1,2,-0.9602,0.2255,0.2796,0,13.0
circuit_394.jpg,882,487,1,4,0.0486,1.2103,0.2796,0,13.0
circuit_394.jpg,726,492,1,3,-0.2601,0.5181,0.2796,0,13.0
circuit_394.jpg,41,495,1,3,-0.5006,0.3583,0.2796,0,13.0
circuit_394.jpg,203,496,1,2,-0.5383,0.3418,0.2796,0,13.0
circuit_394.jpg,562,495,1,2,-0.3729,0.4284,0.2796,0,13.0
circuit_394.jpg,554,500,1,1,-0.2581,0.52,0.2796,0,13.0
circuit_394.jpg,542,504,1,3,-0.623,0.3097,0.2796,0,13.0
circuit_394.jpg,538,632,1,2,-1.0333,0.2129,0.2796,0,13.0
circuit_394.jpg,586,708,1,2,-0.4927,0.362,0.2796,0,13.0
circuit_394.jpg,542,710,1,3,-0.1788,0.6099,0.2796,0,13.0
circuit_394.jpg,879,711,1,3,-0.1888,0.5969,0.2796,0,13.0
circuit_394.jpg,372,715,0,3,-0.1866,0.5997,0.2796,0,13.0
circuit_394.jpg,205,722,1,2,-0.5591,0.3333,0.2796,0,13.0
circuit_394.jpg,32,724,1,3,-0.3745,0.4274,0.2796,0,13.0
circuit_394.jpg,879,910,1,2,-0.2242,0.5549,0.2796,0,13.0
circuit_394.jpg,800,914,1,2,-0.2876,0.4929,0.2796,0,13.0
circuit_394.jpg,750,918,1,2,-0.6041,0.3164,0.2796,0,13.0
circuit_394.jpg,186,931,0,3,-0.24,0.5381,0.2796,0,13.0
circuit_41.jpg,553,377,1,3,-0.0382,0.9351,0.5508,0,26.0
circuit_41.jpg,400,379,1,3,0.0315,1.0606,0.5508,0,26.0
circuit_41.jpg,556,561,1,3,0.0276,1.0528,0.5508,0,26.0
circuit_41.jpg,403,563,1,3,-0.255,0.6835,0.5508,0,26.0
circuit_41.jpg,482,563,1,3,-0.1751,0.7588,0.5508,0,26.0
circuit_41.jpg,706,563,1,2,-0.8696,0.3878,0.5508,0,26.0
circuit_41.jpg,748,566,1,2,-0.1456,0.7909,0.5508,0,26.0
circuit_415.jpg,145,194,0,2,-0.3729,0.4474,0.3019,0,14.0
circuit_415.jpg,206,195,0,2,-1.8116,0.1429,-1.0352,0,14.0
circuit_415.jpg,303,203,0,2,-0.5954,0.3365,0.3019,0,14.0
circuit_415.jpg,322,203,0,2,-1.7404,0.1478,-1.2508,0,14.0
circuit_415.jpg,335,203,0,2,-1.8223,0.1421,-1.1861,0,14.0
circuit_415.jpg,473,210,0,2,-0.9979,0.2323,0.2588,0,14.0
circuit_415.jpg,498,212,0,3,-0.6362,0.3218,0.3019,0,14.0
circuit_415.jpg,722,219,0,2,-1.6805,0.1523,-0.8195,0,14.0
circuit_415.jpg,758,219,0,2,-0.6326,0.3231,0.3019,0,14.0
circuit_415.jpg,302,354,1,2,-0.677,0.3084,0.3019,0,14.0
circuit_415.jpg,302,366,1,2,-0.8238,0.2682,0.3019,0,14.0
circuit_415.jpg,506,376,1,3,-0.0486,0.8613,0.3019,0,14.0
circuit_415.jpg,708,378,1,2,-0.3768,0.4448,0.3019,0,14.0
circuit_415.jpg,908,443,1,2,-0.276,0.5224,0.3019,0,14.0
circuit_415.jpg,142,470,1,3,-0.0455,0.869,0.3019,0,14.0
circuit_415.jpg,245,477,1,3,-0.3395,0.4707,0.3019,0,14.0
circuit_415.jpg,472,482,0,2,-0.378,0.444,0.3019,0,14.0
circuit_415.jpg,511,486,0,2,-0.1241,0.7086,0.3019,0,14.0
circuit_415.jpg,677,520,0,3,-0.1222,0.7119,0.3019,0,14.0
circuit_415.jpg,616,523,0,2,-0.2441,0.553,0.3019,0,14.0
circuit_415.jpg,405,530,0,2,-0.5945,0.3368,0.3019,0,14.0
circuit_415.jpg,745,531,0,2,-0.3235,0.4828,0.3019,0,14.0
circuit_415.jpg,781,534,0,2,-0.4411,0.4064,0.3019,0,14.0
circuit_415.jpg,820,544,0,1,-0.2817,0.5173,0.3019,0,14.0
circuit_415.jpg,266,558,0,2,-0.7265,0.2936,0.3019,0,14.0
circuit_415.jpg,405,562,0,3,-0.053,0.8506,0.3019,0,14.0
circuit_415.jpg,514,594,0,2,-0.4888,0.3818,0.3019,0,14.0
circuit_415.jpg,607,593,0,2,-0.4914,0.3806,0.3019,0,14.0
circuit_415.jpg,738,620,0,2,-0.891,0.2531,0.3019,0,14.0
circuit_415.jpg,898,631,0,2,-0.8709,0.2574,0.3019,0,14.0
circuit_415.jpg,514,640,0,2,-1.043,0.2245,0.3019,0,14.0
circuit_415.jpg,139,642,0,2,-0.4608,0.3958,0.3019,0,14.0
circuit_415.jpg,682,671,0,3,-0.6219,0.3268,0.3019,0,14.0
circuit_415.jpg,782,675,0,3,-0.6039,0.3333,0.3019,0,14.0
circuit_415.jpg,270,682,0,2,-0.6992,0.3016,0.3019,0,14.0
circuit_415.jpg,890,683,0,2,-0.1471,0.6724,0.3019,0,14.0
circuit_415.jpg,404,688,0,2,-0.7029,0.3005,0.3019,0,14.0
circuit_415.jpg,404,699,0,2,-0.7154,0.2968,0.3019,0,14.0
circuit_415.jpg,270,750,0,3,-0.3938,0.434,0.3019,0,14.0
circuit_415.jpg,513,758,0,4,0.1011,1.5037,0.3019,0,14.0
circuit_415.jpg,681,780,0,2,-0.6017,0.3341,0.3019,0,14.0
circuit_417.jpg,255,391,0,1,-0.0593,0.8544,0.3481,0,18.0
circuit_417.jpg,823,422,1,2,-0.4597,0.4309,0.3481,0,18.0
circuit_417.jpg,834,619,0,2,-0.6329,0.3548,0.3481,0,18.0
circuit_417.jpg,556,628,0,3,-0.2186,0.6143,0.3481,0,18.0
circuit_417.jpg,396,632,0,2,-0.5969,0.3683,0.3481,0,18.0
circuit_427.jpg,481,325,0,3,-0.1079,0.4348,0.083,0,4.0
circuit_427.jpg,566,325,0,2,-1.2783,0.061,0.083,0,4.0
circuit_427.jpg,292,330,0,2,-0.2102,0.283,0.083,0,4.0
circuit_427.jpg,285,466,1,2,-0.3714,0.1827,0.083,0,4.0
circuit_427.jpg,650,478,0,3,-0.2749,0.2319,0.083,0,4.0
circuit_427.jpg,480,487,0,4,-0.3651,0.1852,0.083,0,4.0
circuit_427.jpg,434,490,0,2,-0.9479,0.0805,0.083,0,4.0
circuit_427.jpg,286,494,1,3,-0.3595,0.1876,0.083,0,4.0
circuit_427.jpg,285,512,1,1,-0.7197,0.1034,0.083,0,4.0
circuit_427.jpg,216,571,0,3,-0.5472,0.1317,0.083,0,4.0
circuit_427.jpg,190,572,0,2,-0.5529,0.1305,0.083,0,4.0
circuit_427.jpg,655,686,1,1,-0.4986,0.1427,0.083,0,4.0
circuit_427.jpg,528,693,1,2,-0.3999,0.1719,0.083,0,4.0
circuit_427.jpg,284,702,1,2,-0.2058,0.2874,0.083,0,4.0
circuit_427.jpg,336,705,1,2,-0.9818,0.0779,0.083,0,4.0
circuit_437.jpg,888,198,1,2,-0.7111,0.0869,0.0676,0,3.0
circuit_437.jpg,395,203,1,3,-0.6222,0.098,0.0676,0,3.0
circuit_437.jpg,602,203,1,3,-1.0175,0.0623,0.0676,0,3.0
circuit_437.jpg,147,206,1,2,-0.3649,0.1564,0.0676,0,3.0
circuit_437.jpg,306,205,1,2,-0.6681,0.0919,0.0676,0,3.0
circuit_437.jpg,394,242,0,2,-0.868,0.0723,0.0676,0,3.0
circuit_437.jpg,314,329,1,2,-0.6641,0.0924,0.0676,0,3.0
circuit_437.jpg,672,403,0,2,-0.6872,0.0896,0.0676,0,3.0
circuit_437.jpg,617,406,0,4,-0.1886,0.264,0.0676,0,3.0
circuit_437.jpg,399,409,0,2,-0.7068,0.0873,0.0676,0,3.0
circuit_437.jpg,154,436,1,3,-0.6411,0.0954,0.0676,0,3.0
circuit_437.jpg,312,438,1,3,-0.5197,0.1151,0.0676,0,3.0
circuit_437.jpg,313,472,1,2,-0.664,0.0924,0.0676,0,3.0
circuit_437.jpg,280,493,1,2,-0.8823,0.0712,0.0676,0,3.0
circuit_437.jpg,259,495,1,2,-0.2747,0.1976,0.0676,0,3.0
circuit_437.jpg,504,520,0,2,-0.5629,0.1073,0.0676,0,3.0
circuit_437.jpg,260,522,1,2,-0.594,0.1022,0.0676,0,3.0
circuit_437.jpg,263,552,1,2,-0.7446,0.0833,0.0676,0,3.0
circuit_437.jpg,312,556,1,2,-0.6279,0.0972,0.0676,0,3.0
circuit_437.jpg,962,560,0,2,-0.6489,0.0944,0.0676,0,3.0
circuit_437.jpg,422,567,1,2,-0.6617,0.0927,0.0676,0,3.0
circuit_437.jpg,454,572,1,2,-0.6645,0.0924,0.0676,0,3.0
circuit_437.jpg,496,573,1,2,-0.7867,0.0792,0.0676,0,3.0
circuit_437.jpg,962,629,0,2,-0.3494,0.1622,0.0676,0,3.0
circuit_437.jpg,834,648,0,2,-0.4801,0.1235,0.0676,0,3.0
circuit_437.jpg,626,652,0,3,-0.7903,0.0788,0.0676,0,3.0
circuit_437.jpg,482,653,1,2,-0.5963,0.1019,0.0676,0,3.0
circuit_437.jpg,505,654,1,3,-0.3885,0.1483,0.0676,0,3.0
circuit_437.jpg,830,664,0,3,-0.4283,0.1364,0.0676,0,3.0
circuit_437.jpg,874,691,0,2,-0.3502,0.1619,0.0676,0,3.0
circuit_437.jpg,904,695,0,1,-0.7377,0.084,0.0676,0,3.0
circuit_437.jpg,867,714,0,2,-0.6275,0.0973,0.0676,0,3.0
circuit_437.jpg,931,754,0,2,-0.6889,0.0894,0.0676,0,3.0
circuit_437.jpg,955,754,1,3,-0.6312,0.0968,0.0676,0,3.0
circuit_437.jpg,903,757,0,2,-0.4885,0.1216,0.0676,0,3.0
circuit_437.jpg,914,757,0,3,-0.7049,0.0875,0.0676,0,3.0
circuit_437.jpg,863,767,0,2,-0.4856,0.1222,0.0676,0,3.0
circuit_437.jpg,906,783,0,4,-0.6347,0.0963,0.0676,0,3.0
circuit_437.jpg,952,785,0,3,-0.7246,0.0854,0.0676,0,3.0
circuit_437.jpg,622,811,1,3,-1.1135,0.0573,0.0676,0,3.0
circuit_437.jpg,380,811,1,3,-0.4335,0.135,0.0676,0,3.0
circuit_437.jpg,183,814,1,2,-0.2977,0.1851,0.0676,0,3.0
circuit_437.jpg,318,814,1,2,-0.6497,0.0943,0.0676,0,3.0
circuit_437.jpg,328,813,1,2,-0.8295,0.0754,0.0676,0,3.0
circuit_437.jpg,820,818,1,3,-0.7324,0.0845,0.0676,0,3.0
circuit_437.jpg,868,823,1,2,-0.6527,0.0939,0.0676,0,3.0
circuit_437.jpg,896,826,1,3,-0.3038,0.1821,0.0676,0,3.0
circuit_437.jpg,930,830,0,2,-0.7483,0.0829,0.0676,0,3.0
circuit_437.jpg,954,837,0,3,-0.5179,0.1155,0.0676,0,3.0
circuit_438.jpg,726,266,1,2,-0.2737,0.6155,0.438,0,21.0
circuit_438.jpg,855,265,1,2,-0.3271,0.5725,0.438,0,21.0
circuit_438.jpg,705,270,1,3,-0.8085,0.3514,0.438,0,21.0
circuit_438.jpg,546,273,1,3,0.0199,1.0476,0.438,0,21.0
circuit_438.jpg,384,281,1,3,-0.1206,0.7842,0.438,0,21.0
circuit_438.jpg,110,292,1,2,0.1718,1.6454,0.438,0,21.0
circuit_438.jpg,385,292,1,2,-0.4608,0.4873,0.438,0,21.0
circuit_438.jpg,862,422,1,2,-0.3975,0.5242,0.438,0,21.0
circuit_438.jpg,861,454,1,4,-0.3332,0.5679,0.438,0,21.0
circuit_438.jpg,708,459,1,4,0.0154,1.0364,0.438,0,21.0
circuit_438.jpg,550,464,1,4,-0.3662,0.5446,0.438,0,21.0
circuit_438.jpg,388,472,1,4,-0.1011,0.8124,0.438,0,21.0
circuit_438.jpg,372,473,1,2,-0.5266,0.4541,0.438,0,21.0
circuit_438.jpg,114,481,1,4,0.0945,1.2753,0.438,0,21.0
circuit_438.jpg,547,620,1,2,-0.3862,0.5314,0.438,0,21.0
circuit_438.jpg,709,649,1,3,-0.1224,0.7816,0.438,0,21.0
circuit_438.jpg,546,649,1,3,-0.3834,0.5332,0.438,0,21.0
circuit_438.jpg,386,653,1,3,-0.3182,0.5792,0.438,0,21.0
circuit_438.jpg,852,654,1,2,-0.2684,0.62,0.438,0,21.0
circuit_439.jpg,358,394,1,3,-0.3081,0.113,0.0392,0,2.0
circuit_439.jpg,588,394,1,2,-1.0801,0.0351,0.0392,0,2.0
circuit_439.jpg,189,396,1,2,-0.6751,0.0549,0.0392,0,2.0
circuit_439.jpg,560,396,1,3,-0.3811,0.0933,0.0392,0,2.0
circuit_439.jpg,727,396,1,2,-0.4997,0.0728,0.0392,0,2.0
circuit_439.jpg,367,570,1,2,-0.5823,0.0631,0.0392,0,2.0
circuit_439.jpg,729,616,1,2,-0.4472,0.0807,0.0392,0,2.0
circuit_439.jpg,373,616,1,3,-0.4295,0.0837,0.0392,0,2.0
circuit_439.jpg,540,616,0,2,-0.6628,0.0559,0.0392,0,2.0
circuit_439.jpg,564,618,1,3,-0.2368,0.1421,0.0392,0,2.0
circuit_439.jpg,293,626,1,2,-0.7871,0.0475,0.0392,0,2.0
circuit_439.jpg,268,628,1,2,-0.4298,0.0837,0.0392,0,2.0
circuit_439.jpg,216,629,1,2,-0.5911,0.0622,0.0392,0,2.0
circuit_455.jpg,260,320,0,2,-0.3756,0.0626,0.0251,0,1.0
circuit_455.jpg,577,327,0,2,-0.4309,0.055,0.0251,0,1.0
circuit_455.jpg,258,407,0,4,-0.4163,0.0568,0.0251,0,1.0
circuit_455.jpg,576,408,1,4,-0.295,0.0783,0.0251,0,1.0
circuit_455.jpg,680,412,1,3,-0.2944,0.0785,0.0251,0,1.0
circuit_455.jpg,812,412,1,2,-0.5719,0.042,0.0251,0,1.0
circuit_455.jpg,134,578,0,2,-0.3366,0.0693,0.0251,0,1.0
circuit_455.jpg,814,602,1,2,-0.3093,0.075,0.0251,0,1.0
circuit_455.jpg,682,606,1,3,-0.3276,0.0711,0.0251,0,1.0
circuit_455.jpg,133,610,0,2,-0.2791,0.0824,0.0251,0,1.0
circuit_455.jpg,253,612,1,3,-0.563,0.0426,0.0251,0,1.0
circuit_455.jpg,566,612,1,4,-0.2187,0.1029,0.0251,0,1.0
circuit_468.jpg,610,41,1,2,-0.1861,0.4508,0.1527,0,7.0
circuit_468.jpg,466,48,1,2,-0.8996,0.1451,0.1527,0,7.0
circuit_468.jpg,444,50,1,2,-0.3084,0.3312,0.1527,0,7.0
circuit_468.jpg,376,52,1,3,-0.6835,0.1827,0.1527,0,7.0
circuit_468.jpg,191,62,1,3,-0.6042,0.2018,0.1527,0,7.0
circuit_468.jpg,59,68,1,2,-1.0335,0.1288,0.1527,0,7.0
circuit_468.jpg,605,96,1,2,-0.5222,0.2263,0.1527,0,7.0
circuit_468.jpg,57,190,1,1,-0.9006,0.145,0.1527,0,7.0
circuit_468.jpg,595,210,1,3,-0.249,0.3802,0.1527,0,7.0
circuit_468.jpg,382,213,1,2,-0.0172,0.8986,0.1527,0,7.0
circuit_468.jpg,859,214,1,3,-0.3323,0.3149,0.1527,0,7.0
circuit_468.jpg,756,216,1,2,-0.9006,0.145,0.1527,0,7.0
circuit_468.jpg,56,241,1,3,-0.2744,0.3575,0.1527,0,7.0
circuit_468.jpg,54,276,1,2,-0.5868,0.2065,0.1527,0,7.0
circuit_468.jpg,378,318,1,2,-0.175,0.466,0.1527,0,7.0
circuit_468.jpg,373,374,1,2,-0.2531,0.3763,0.1527,0,7.0
circuit_468.jpg,853,376,1,3,-0.1453,0.5125,0.1527,0,7.0
circuit_468.jpg,188,408,0,3,-0.2351,0.3938,0.1527,0,7.0
circuit_468.jpg,850,533,1,3,-0.3108,0.3295,0.1527,0,7.0
circuit_468.jpg,600,550,1,3,-0.8019,0.16,0.1527,0,7.0
circuit_468.jpg,186,564,1,3,-0.4152,0.269,0.1527,0,7.0
circuit_468.jpg,376,564,1,2,-0.6425,0.1921,0.1527,0,7.0
circuit_468.jpg,280,565,1,2,-1.3819,0.0995,0.0873,0,7.0
circuit_468.jpg,847,716,1,3,-0.5215,0.2265,0.1527,0,7.0
circuit_468.jpg,795,722,1,2,-1.3715,0.1002,0.1527,0,7.0
circuit_468.jpg,758,726,1,2,-0.9619,0.137,0.1527,0,7.0
circuit_468.jpg,532,742,1,2,-1.0879,0.1231,0.1527,0,7.0
circuit_468.jpg,485,747,1,2,-0.3672,0.2938,0.1527,0,7.0
circuit_468.jpg,364,759,1,5,-0.8358,0.1545,0.1527,0,7.0
circuit_468.jpg,346,761,1,3,-0.6118,0.1998,0.1527,0,7.0
circuit_468.jpg,187,766,1,3,-0.5962,0.2039,0.1527,0,7.0
circuit_468.jpg,185,782,1,2,-0.6027,0.2022,0.1527,0,7.0
circuit_468.jpg,836,852,1,2,-0.6278,0.1957,0.1527,0,7.0
circuit_468.jpg,42,890,1,2,-0.2578,0.372,0.1527,0,7.0
circuit_468.jpg,832,896,1,2,-0.7992,0.1605,0.1527,0,7.0
circuit_468.jpg,811,898,1,1,-1.2752,0.107,0.1527,0,7.0
circuit_468.jpg,672,914,1,2,-1.1892,0.1138,0.1527,0,7.0
circuit_468.jpg,636,919,1,2,-0.9353,0.1404,0.1527,0,7.0
circuit_468.jpg,588,927,1,3,-0.5935,0.2047,0.1527,0,7.0
circuit_468.jpg,482,930,1,2,-0.7766,0.1643,0.1527,0,7.0
circuit_468.jpg,367,940,1,4,-0.407,0.2729,0.1527,0,7.0
circuit_468.jpg,282,946,1,2,-0.4095,0.2717,0.1527,0,7.0
circuit_468.jpg,190,952,1,4,-0.4444,0.2558,0.1527,0,7.0
circuit_468.jpg,36,964,1,2,-0.65,0.1903,0.1527,0,7.0
circuit_469.jpg,666,358,1,2,-0.1792,0.7273,0.4778,0,24.0
circuit_469.jpg,486,360,1,2,-0.1167,0.8037,0.4778,0,24.0
circuit_469.jpg,706,360,1,2,-0.2713,0.6378,0.4778,0,24.0
circuit_469.jpg,436,484,1,2,-0.2278,0.6772,0.4778,0,24.0
circuit_469.jpg,486,484,1,3,-0.4266,0.5283,0.4778,0,24.0
circuit_469.jpg,277,618,1,2,-0.1013,0.8251,0.4778,0,24.0
circuit_469.jpg,706,635,1,2,-0.3002,0.6141,0.4778,0,24.0
circuit_469.jpg,489,640,1,3,-0.3496,0.5775,0.4778,0,24.0
circuit_470.jpg,183,55,1,2,-0.657,0.0661,0.0465,0,2.0
circuit_470.jpg,355,58,1,3,-0.1776,0.2075,0.0465,0,2.0
circuit_470.jpg,704,61,1,3,-0.1166,0.2851,0.0465,0,2.0
circuit_470.jpg,534,61,1,3,-0.0957,0.3271,0.0465,0,2.0
circuit_470.jpg,738,168,1,2,-1.1614,0.0385,0.0465,0,2.0
circuit_470.jpg,758,170,1,2,-1.1916,0.0376,0.0465,0,2.0
circuit_470.jpg,180,181,1,3,-0.1124,0.2926,0.0465,0,2.0
circuit_470.jpg,854,184,1,3,-0.1063,0.3043,0.0465,0,2.0
circuit_470.jpg,349,200,1,3,-0.8677,0.0509,0.0465,0,2.0
circuit_470.jpg,181,202,1,2,-0.4115,0.1015,0.0465,0,2.0
circuit_470.jpg,690,334,1,3,-0.4074,0.1024,0.0465,0,2.0
circuit_470.jpg,846,351,1,3,-0.1412,0.2477,0.0465,0,2.0
circuit_470.jpg,690,352,1,4,-1.3387,0.0336,0.0233,0,2.0
circuit_470.jpg,367,362,1,3,-0.23,0.1682,0.0465,0,2.0
circuit_470.jpg,690,370,1,3,-0.4509,0.0935,0.0465,0,2.0
circuit_470.jpg,695,490,1,3,-0.5677,0.0757,0.0465,0,2.0
circuit_470.jpg,844,508,1,3,-0.2222,0.173,0.0465,0,2.0
circuit_470.jpg,693,515,1,4,-0.846,0.0521,0.0465,0,2.0
circuit_470.jpg,371,519,1,3,-0.2708,0.1466,0.0465,0,2.0
circuit_470.jpg,523,540,1,4,-0.6366,0.0681,0.0465,0,2.0
circuit_470.jpg,523,566,1,2,-0.3805,0.1089,0.0465,0,2.0
circuit_470.jpg,729,645,1,2,-0.8038,0.0547,0.0465,0,2.0
circuit_470.jpg,740,646,1,1,-0.4308,0.0974,0.0465,0,2.0
circuit_470.jpg,785,663,1,3,-0.2842,0.1406,0.0465,0,2.0
circuit_470.jpg,751,667,1,2,-0.5411,0.0791,0.0465,0,2.0
circuit_470.jpg,724,664,1,4,-0.744,0.0588,0.0465,0,2.0
circuit_470.jpg,700,668,1,3,-1.189,0.0376,0.0465,0,2.0
circuit_470.jpg,373,702,1,2,-0.3872,0.1072,0.0465,0,2.0
circuit_470.jpg,843,703,1,3,-0.1643,0.2206,0.0465,0,2.0
circuit_470.jpg,524,708,1,3,-0.1065,0.3039,0.0465,0,2.0
circuit_470.jpg,596,708,1,2,-0.8536,0.0517,0.0465,0,2.0
circuit_470.jpg,705,707,1,2,-0.6484,0.0669,0.0465,0,2.0
circuit_470.jpg,845,720,1,2,-0.4061,0.1027,0.0465,0,2.0
circuit_470.jpg,683,726,1,2,-0.5263,0.0812,0.0465,0,2.0
circuit_470.jpg,704,728,1,3,-0.1939,0.1934,0.0465,0,2.0
circuit_470.jpg,524,738,1,2,-0.3139,0.129,0.0465,0,2.0
circuit_470.jpg,169,883,1,2,-0.9889,0.0449,0.0465,0,2.0
circuit_470.jpg,378,886,1,3,-0.2787,0.143,0.0465,0,2.0
circuit_470.jpg,527,888,1,4,-0.3501,0.1172,0.0465,0,2.0
circuit_470.jpg,542,891,1,2,-0.715,0.0611,0.0465,0,2.0
circuit_470.jpg,848,894,1,2,-0.5794,0.0743,0.0465,0,2.0
circuit_470.jpg,693,900,1,2,-0.2967,0.1355,0.0465,0,2.0
circuit_472.jpg,896,308,0,2,-0.5043,0.4359,0.3897,0,17.0
circuit_472.jpg,500,325,1,3,-0.2069,0.6532,0.3897,0,17.0
circuit_472.jpg,384,327,1,3,-0.2781,0.5836,0.3897,0,17.0
circuit_472.jpg,183,330,1,2,-0.3349,0.5378,0.3897,0,17.0
circuit_472.jpg,274,329,1,3,-0.2397,0.6191,0.3897,0,17.0
circuit_472.jpg,628,406,1,2,-0.6054,0.3916,0.3897,0,17.0
circuit_472.jpg,174,436,0,3,-0.355,0.5233,0.3897,0,17.0
circuit_472.jpg,55,438,0,2,-0.3488,0.5277,0.3897,0,17.0
circuit_472.jpg,492,482,0,2,-0.372,0.5116,0.3897,0,17.0
circuit_472.jpg,491,496,0,2,-0.5141,0.4312,0.3897,0,17.0
circuit_472.jpg,490,520,0,3,0.1153,1.4204,0.3897,0,17.0
circuit_472.jpg,896,590,0,3,-0.6703,0.3676,0.3897,0,17.0
circuit_472.jpg,258,594,1,3,-0.2696,0.5911,0.3897,0,17.0
circuit_472.jpg,49,602,1,2,-0.2651,0.5951,0.3897,0,17.0
circuit_472.jpg,72,601,1,2,-0.5779,0.4027,0.3897,0,17.0
